gender,age,know_this_game,playing_experience,third_person_commentary,first_person_commentary,place,user_id,score,original_file,delay,utterance_id,topic_tag
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,4,MF23,-1,19,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,2,MF13,1.5,16,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,3,FF2,0.5,25,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,4,FF1,-0.5,35,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,3,MF14,1.25,26,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,5,MM3,1,30,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user80615_20241205193450-0274,4,MF21,0,3,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MM2,1.25,28,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MM1,1,13,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,2,FF2,1.75,26,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,3,MF11,1.5,22,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MM2,-1.5,8,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,3,MM2,0.75,3,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,2,MF14,1.25,26,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,5,MF21,1.5,28,対戦結果
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,2,MM1,0.5,27,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MF14,-0.5,27,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,5,MF21,-0.75,24,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,2,FF3,1.75,18,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,3,MF13,-0.5,18,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,3,MF13,0.5,9,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MM1,-1,3,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,FF1,1,11,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,3,FF3,0,14,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,2,MM2,0.75,31,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,5,MF13,-1.5,5,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,2,MF13,-1,18,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,3,MF21,-1.25,7,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MF24,-1.25,19,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,MF12,0,13,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user94934_20241205190839-0514,4,FF2,-0.75,12,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user41875_20241205195259-0986,5,FF4,1.25,15,ファイター
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user41875_20241205195259-0986,4,MF11,-1.25,17,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user41875_20241205195259-0986,4,FF2,-0.75,7,ファイター
